RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
436,436,2025-01-15 06:19:23.9666081,7045,Info,Service Control Manager,System,436,524,37L4247F27-25,3,S-1-5-18,A new service was installed in the system,,,Name: Microsoft Streaming Tee/Sink-to-Sink Converter,StartType: demand start,"Account: ",,,,system32\drivers\MSTEE.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""ServiceName"",""#text"":""Microsoft Streaming Tee/Sink-to-Sink Converter""},{""@Name"":""ImagePath"",""#text"":""system32\\drivers\\MSTEE.sys""},{""@Name"":""ServiceType"",""#text"":""kernel mode driver""},{""@Name"":""StartType"",""#text"":""demand start""},{""@Name"":""AccountName""}]}}"
437,437,2025-01-15 06:19:23.9822081,20003,Info,Microsoft-Windows-UserPnp,System,1796,1884,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: MSTEE,AddServiceStatus: Unknown code (0),,UpdateService: False,PrimaryService: True,DeviceInstanceID: SW\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\{CF1DDA2C-9743-11D0-A3EE-00A0C9223196},system32\drivers\MSTEE.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""MSTEE"",""DriverFileName"":""system32\\drivers\\MSTEE.sys"",""DeviceInstanceID"":""SW\\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\\{CF1DDA2C-9743-11D0-A3EE-00A0C9223196}"",""PrimaryService"":""True"",""UpdateService"":""False"",""AddServiceStatus"":""0""}}}"
438,438,2025-01-15 06:19:24.2162085,20001,Info,Microsoft-Windows-UserPnp,System,1796,1884,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: Microsoft Streaming Tee/Sink-to-Sink Converter,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: SW\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\{CF1DDA2C-9743-11D0-A3EE-00A0C9223196},FileRepository\ksfilter.inf_amd64_neutral_86311fdf78a07678\ksfilter.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\ksfilter.inf_amd64_neutral_86311fdf78a07678\\ksfilter.inf"",""DriverVersion"":""6.1.7600.16385"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""SW\\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\\{CF1DDA2C-9743-11D0-A3EE-00A0C9223196}"",""SetupClass"":""4d36e96c-e325-11ce-bfc1-08002be10318"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""Microsoft Streaming Tee/Sink-to-Sink Converter""}}}"
439,439,2025-01-15 06:19:24.2786087,7045,Info,Service Control Manager,System,436,524,37L4247F27-25,3,S-1-5-18,A new service was installed in the system,,,Name: Microsoft Trusted Audio Drivers,StartType: demand start,"Account: ",,,,system32\drivers\drmkaud.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""ServiceName"",""#text"":""Microsoft Trusted Audio Drivers""},{""@Name"":""ImagePath"",""#text"":""system32\\drivers\\drmkaud.sys""},{""@Name"":""ServiceType"",""#text"":""kernel mode driver""},{""@Name"":""StartType"",""#text"":""demand start""},{""@Name"":""AccountName""}]}}"
440,440,2025-01-15 06:19:24.2942087,20003,Info,Microsoft-Windows-UserPnp,System,1944,1800,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: drmkaud,AddServiceStatus: Unknown code (0),,UpdateService: False,PrimaryService: True,DeviceInstanceID: SW\{EEC12DB6-AD9C-4168-8658-B03DAEF417FE}\{ABD61E00-9350-47E2-A632-4438B90C6641},system32\drivers\drmkaud.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""drmkaud"",""DriverFileName"":""system32\\drivers\\drmkaud.sys"",""DeviceInstanceID"":""SW\\{EEC12DB6-AD9C-4168-8658-B03DAEF417FE}\\{ABD61E00-9350-47E2-A632-4438B90C6641}"",""PrimaryService"":""True"",""UpdateService"":""False"",""AddServiceStatus"":""0""}}}"
441,441,2025-01-15 06:19:24.3722088,20001,Info,Microsoft-Windows-UserPnp,System,1944,1800,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: Microsoft Trusted Audio Drivers,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: SW\{EEC12DB6-AD9C-4168-8658-B03DAEF417FE}\{ABD61E00-9350-47E2-A632-4438B90C6641},FileRepository\wdmaudio.inf_amd64_neutral_423894ded0ba8fdf\wdmaudio.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\wdmaudio.inf_amd64_neutral_423894ded0ba8fdf\\wdmaudio.inf"",""DriverVersion"":""6.1.7600.16385"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""SW\\{EEC12DB6-AD9C-4168-8658-B03DAEF417FE}\\{ABD61E00-9350-47E2-A632-4438B90C6641}"",""SetupClass"":""4d36e96c-e325-11ce-bfc1-08002be10318"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""Microsoft Trusted Audio Drivers""}}}"
442,442,2025-01-15 06:19:24.4814090,20003,Info,Microsoft-Windows-UserPnp,System,1816,1912,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: usbhub,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: USB\VID_0E0F&amp;PID_0002\6&amp;B77DA92&amp;0&amp;2,system32\DRIVERS\usbhub.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""usbhub"",""DriverFileName"":""system32\\DRIVERS\\usbhub.sys"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0002\\6&amp;B77DA92&amp;0&amp;2"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
443,443,2025-01-15 06:19:26.6966129,20001,Info,Microsoft-Windows-UserPnp,System,1816,1912,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: Generic USB Hub,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: USB\VID_0E0F&amp;PID_0002\6&amp;B77DA92&amp;0&amp;2,FileRepository\usb.inf_amd64_neutral_269d7150439b3372\usb.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\usb.inf_amd64_neutral_269d7150439b3372\\usb.inf"",""DriverVersion"":""6.1.7601.17514"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0002\\6&amp;B77DA92&amp;0&amp;2"",""SetupClass"":""36fc9e60-c465-11cf-8056-444553540000"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""Generic USB Hub""}}}"
444,444,2025-01-15 06:19:26.7590130,20003,Info,Microsoft-Windows-UserPnp,System,1848,1716,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: MSTEE,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: SW\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\{0A4252A0-7E70-11D0-A5D6-28DB04C10000},system32\drivers\MSTEE.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""MSTEE"",""DriverFileName"":""system32\\drivers\\MSTEE.sys"",""DeviceInstanceID"":""SW\\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\\{0A4252A0-7E70-11D0-A5D6-28DB04C10000}"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
445,445,2025-01-15 06:19:26.8370132,20001,Info,Microsoft-Windows-UserPnp,System,1848,1716,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: Microsoft Streaming Tee/Sink-to-Sink Converter,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: SW\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\{0A4252A0-7E70-11D0-A5D6-28DB04C10000},FileRepository\ksfilter.inf_amd64_neutral_86311fdf78a07678\ksfilter.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\ksfilter.inf_amd64_neutral_86311fdf78a07678\\ksfilter.inf"",""DriverVersion"":""6.1.7600.16385"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""SW\\{CFD669F1-9BC2-11D0-8299-0000F822FE8A}\\{0A4252A0-7E70-11D0-A5D6-28DB04C10000}"",""SetupClass"":""4d36e96c-e325-11ce-bfc1-08002be10318"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""Microsoft Streaming Tee/Sink-to-Sink Converter""}}}"
446,446,2025-01-15 06:19:26.8994133,20003,Info,Microsoft-Windows-UserPnp,System,1984,1300,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: flpydisk,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: FDC\GENERIC_FLOPPY_DRIVE\6&amp;3B4C39BD&amp;0&amp;0,system32\DRIVERS\flpydisk.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""flpydisk"",""DriverFileName"":""system32\\DRIVERS\\flpydisk.sys"",""DeviceInstanceID"":""FDC\\GENERIC_FLOPPY_DRIVE\\6&amp;3B4C39BD&amp;0&amp;0"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
447,447,2025-01-15 06:19:27.0554135,20001,Info,Microsoft-Windows-UserPnp,System,1984,1300,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: Floppy disk drive,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: FDC\GENERIC_FLOPPY_DRIVE\6&amp;3B4C39BD&amp;0&amp;0,FileRepository\flpydisk.inf_amd64_neutral_f54222cc59267e1e\flpydisk.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\flpydisk.inf_amd64_neutral_f54222cc59267e1e\\flpydisk.inf"",""DriverVersion"":""6.1.7600.16385"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""FDC\\GENERIC_FLOPPY_DRIVE\\6&amp;3B4C39BD&amp;0&amp;0"",""SetupClass"":""4d36e980-e325-11ce-bfc1-08002be10318"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""Floppy disk drive""}}}"
448,448,2025-01-15 06:19:27.1022136,20003,Info,Microsoft-Windows-UserPnp,System,1888,2016,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: usbccgp,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: USB\VID_0E0F&amp;PID_0003\6&amp;B77DA92&amp;0&amp;1,system32\DRIVERS\usbccgp.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""usbccgp"",""DriverFileName"":""system32\\DRIVERS\\usbccgp.sys"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0003\\6&amp;B77DA92&amp;0&amp;1"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
449,449,2025-01-15 06:19:27.4922143,20001,Info,Microsoft-Windows-UserPnp,System,1888,2016,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: USB Composite Device,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: USB\VID_0E0F&amp;PID_0003\6&amp;B77DA92&amp;0&amp;1,FileRepository\usb.inf_amd64_neutral_269d7150439b3372\usb.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\usb.inf_amd64_neutral_269d7150439b3372\\usb.inf"",""DriverVersion"":""6.1.7601.17514"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0003\\6&amp;B77DA92&amp;0&amp;1"",""SetupClass"":""36fc9e60-c465-11cf-8056-444553540000"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""USB Composite Device""}}}"
450,450,2025-01-15 06:19:27.8198149,20003,Info,Microsoft-Windows-UserPnp,System,556,1764,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: HidUsb,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: USB\VID_0E0F&amp;PID_0003&amp;MI_00\7&amp;2A7D3009&amp;0&amp;0000,system32\DRIVERS\hidusb.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""HidUsb"",""DriverFileName"":""system32\\DRIVERS\\hidusb.sys"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0003&amp;MI_00\\7&amp;2A7D3009&amp;0&amp;0000"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
451,451,2025-01-15 06:19:27.9758152,20001,Info,Microsoft-Windows-UserPnp,System,556,1764,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: USB Input Device,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: USB\VID_0E0F&amp;PID_0003&amp;MI_00\7&amp;2A7D3009&amp;0&amp;0000,FileRepository\input.inf_amd64_neutral_8693053514b10ee9\input.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\input.inf_amd64_neutral_8693053514b10ee9\\input.inf"",""DriverVersion"":""6.1.7601.17514"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0003&amp;MI_00\\7&amp;2A7D3009&amp;0&amp;0000"",""SetupClass"":""745a17a0-74d3-11d0-b6fe-00a0c90f57da"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""USB Input Device""}}}"
452,452,2025-01-15 06:19:28.0694153,20003,Info,Microsoft-Windows-UserPnp,System,1872,332,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: HidUsb,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: USB\VID_0E0F&amp;PID_0003&amp;MI_01\7&amp;2A7D3009&amp;0&amp;0001,system32\DRIVERS\hidusb.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""HidUsb"",""DriverFileName"":""system32\\DRIVERS\\hidusb.sys"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0003&amp;MI_01\\7&amp;2A7D3009&amp;0&amp;0001"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
453,453,2025-01-15 06:19:28.2254156,20001,Info,Microsoft-Windows-UserPnp,System,1872,332,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: USB Input Device,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: USB\VID_0E0F&amp;PID_0003&amp;MI_01\7&amp;2A7D3009&amp;0&amp;0001,FileRepository\input.inf_amd64_neutral_8693053514b10ee9\input.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\input.inf_amd64_neutral_8693053514b10ee9\\input.inf"",""DriverVersion"":""6.1.7601.17514"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""USB\\VID_0E0F&amp;PID_0003&amp;MI_01\\7&amp;2A7D3009&amp;0&amp;0001"",""SetupClass"":""745a17a0-74d3-11d0-b6fe-00a0c90f57da"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""USB Input Device""}}}"
454,454,2025-01-15 06:19:28.4906161,20003,Info,Microsoft-Windows-UserPnp,System,1180,1552,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: mouhid,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: HID\VID_0E0F&amp;PID_0003&amp;MI_01\8&amp;2F818F48&amp;0&amp;0000,system32\DRIVERS\mouhid.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""mouhid"",""DriverFileName"":""system32\\DRIVERS\\mouhid.sys"",""DeviceInstanceID"":""HID\\VID_0E0F&amp;PID_0003&amp;MI_01\\8&amp;2F818F48&amp;0&amp;0000"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
455,455,2025-01-15 06:19:28.4906161,20003,Info,Microsoft-Windows-UserPnp,System,1180,1552,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: mouclass,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: False,DeviceInstanceID: HID\VID_0E0F&amp;PID_0003&amp;MI_01\8&amp;2F818F48&amp;0&amp;0000,system32\DRIVERS\mouclass.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""mouclass"",""DriverFileName"":""system32\\DRIVERS\\mouclass.sys"",""DeviceInstanceID"":""HID\\VID_0E0F&amp;PID_0003&amp;MI_01\\8&amp;2F818F48&amp;0&amp;0000"",""PrimaryService"":""False"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
456,456,2025-01-15 06:19:28.6622164,20001,Info,Microsoft-Windows-UserPnp,System,1180,1552,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: HID-compliant mouse,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: HID\VID_0E0F&amp;PID_0003&amp;MI_01\8&amp;2F818F48&amp;0&amp;0000,FileRepository\msmouse.inf_amd64_neutral_7a5f47d3150cc0eb\msmouse.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\msmouse.inf_amd64_neutral_7a5f47d3150cc0eb\\msmouse.inf"",""DriverVersion"":""6.1.7600.16385"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""HID\\VID_0E0F&amp;PID_0003&amp;MI_01\\8&amp;2F818F48&amp;0&amp;0000"",""SetupClass"":""4d36e96f-e325-11ce-bfc1-08002be10318"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""HID-compliant mouse""}}}"
457,457,2025-01-15 06:19:28.7870166,20003,Info,Microsoft-Windows-UserPnp,System,1908,528,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: mouhid,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: True,DeviceInstanceID: HID\VID_0E0F&amp;PID_0003&amp;MI_00\8&amp;17BE0303&amp;0&amp;0000,system32\DRIVERS\mouhid.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""mouhid"",""DriverFileName"":""system32\\DRIVERS\\mouhid.sys"",""DeviceInstanceID"":""HID\\VID_0E0F&amp;PID_0003&amp;MI_00\\8&amp;17BE0303&amp;0&amp;0000"",""PrimaryService"":""True"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
458,458,2025-01-15 06:19:28.7870166,20003,Info,Microsoft-Windows-UserPnp,System,1908,528,37L4247F27-25,3,S-1-5-18,Service installation,,,ServiceName: mouclass,AddServiceStatus: Unknown code (0),,UpdateService: True,PrimaryService: False,DeviceInstanceID: HID\VID_0E0F&amp;PID_0003&amp;MI_00\8&amp;17BE0303&amp;0&amp;0000,system32\DRIVERS\mouclass.sys,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""AddServiceID"":{""ServiceName"":""mouclass"",""DriverFileName"":""system32\\DRIVERS\\mouclass.sys"",""DeviceInstanceID"":""HID\\VID_0E0F&amp;PID_0003&amp;MI_00\\8&amp;17BE0303&amp;0&amp;0000"",""PrimaryService"":""False"",""UpdateService"":""True"",""AddServiceStatus"":""0""}}}"
459,459,2025-01-15 06:19:28.9430168,20001,Info,Microsoft-Windows-UserPnp,System,1908,528,37L4247F27-25,3,S-1-5-18,Device installation,,,DriverDescription: HID-compliant mouse,InstallStatus: Installation Successful,IsDriverOEM: False,UpgradeDevice: False,RebootOption: False,DeviceInstanceID: HID\VID_0E0F&amp;PID_0003&amp;MI_00\8&amp;17BE0303&amp;0&amp;0000,FileRepository\msmouse.inf_amd64_neutral_7a5f47d3150cc0eb\msmouse.inf,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""InstallDeviceID"":{""DriverName"":""FileRepository\\msmouse.inf_amd64_neutral_7a5f47d3150cc0eb\\msmouse.inf"",""DriverVersion"":""6.1.7600.16385"",""DriverProvider"":""Microsoft"",""DeviceInstanceID"":""HID\\VID_0E0F&amp;PID_0003&amp;MI_00\\8&amp;17BE0303&amp;0&amp;0000"",""SetupClass"":""4d36e96f-e325-11ce-bfc1-08002be10318"",""RebootOption"":""False"",""UpgradeDevice"":""False"",""IsDriverOEM"":""False"",""InstallStatus"":""0x0"",""DriverDescription"":""HID-compliant mouse""}}}"
460,460,2025-01-15 06:19:33.8882255,7036,Info,Service Control Manager,System,436,532,37L4247F27-25,3,,Service started or stopped,,,Name: Software Protection | Software Protection,Status: running,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Software Protection""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""73-00-70-00-70-00-73-00-76-00-63-00-2F-00-34-00-00-00""}}"
461,461,2025-01-15 06:19:46.0718469,7036,Info,Service Control Manager,System,436,864,37L4247F27-25,3,,Service started or stopped,,,Name: Microsoft .NET Framework NGEN v2.0.50727_X86 | Microsoft .NET Framework NGEN v2.0.50727_X86,Status: running,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft .NET Framework NGEN v2.0.50727_X86""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""63-00-6C-00-72-00-5F-00-6F-00-70-00-74-00-69-00-6D-00-69-00-7A-00-61-00-74-00-69-00-6F-00-6E-00-5F-00-76-00-32-00-2E-00-30-00-2E-00-35-00-30-00-37-00-32-00-37-00-5F-00-33-00-32-00-2F-00-34-00-00-00""}}"
462,462,2025-01-15 06:19:46.1030470,7040,Info,Service Control Manager,System,436,864,37L4247F27-25,3,S-1-5-18,Start type of a service has changed,,,The start type of the Microsoft .NET Framework NGEN v2.0.50727_X86 was changed from demand start to auto start,,,,,,clr_optimization_v2.0.50727_32,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft .NET Framework NGEN v2.0.50727_X86""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""},{""@Name"":""param4"",""#text"":""clr_optimization_v2.0.50727_32""}]}}"
463,463,2025-01-15 06:19:46.1498471,20010,Info,Microsoft-Windows-UserPnp,System,564,572,37L4247F27-25,3,S-1-5-18,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,Classic,0,"{""UserData"":{""INFO_PNP_STATE"":{""InstallSubsystemState"":""True"",""CachingSubsystemState"":""True""}}}"
464,464,2025-01-15 06:19:46.1498471,7036,Info,Service Control Manager,System,436,532,37L4247F27-25,3,,Service started or stopped,,,Name: Microsoft .NET Framework NGEN v2.0.50727_X64 | Microsoft .NET Framework NGEN v2.0.50727_X64,Status: running,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft .NET Framework NGEN v2.0.50727_X64""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""63-00-6C-00-72-00-5F-00-6F-00-70-00-74-00-69-00-6D-00-69-00-7A-00-61-00-74-00-69-00-6F-00-6E-00-5F-00-76-00-32-00-2E-00-30-00-2E-00-35-00-30-00-37-00-32-00-37-00-5F-00-36-00-34-00-2F-00-34-00-00-00""}}"
465,465,2025-01-15 06:19:46.1654471,7040,Info,Service Control Manager,System,436,1128,37L4247F27-25,3,S-1-5-18,Start type of a service has changed,,,The start type of the Microsoft .NET Framework NGEN v2.0.50727_X64 was changed from demand start to auto start,,,,,,clr_optimization_v2.0.50727_64,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft .NET Framework NGEN v2.0.50727_X64""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""},{""@Name"":""param4"",""#text"":""clr_optimization_v2.0.50727_64""}]}}"
466,466,2025-01-15 06:19:50.0000000,1074,Info,USER32,System,0,0,37L4247F27-25,3,S-1-5-18,A user initiated a system restart,,,"Hostname: ","Reason: ","Type: ","Code: ",,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""C:\\Windows\\system32\\winlogon.exe (37L4247F27-25), WIN-3M6ADARIMNH, Operating System: Upgrade (Planned), 0x80020003, restart, NT AUTHORITY\\SYSTEM"",""Binary"":""03-00-02-80-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00""}}"
